JOURNAL_ID|ITEM_NO|MAT_ID|VOLUME|QTY|PRICE|VALUE|DC_PRICE|DC_VALUE|TRANS_NO|HOSE_ID|PUMP_ID|TANK_ID|IS_OFFLINE
2056227|1|500018|1.4550|1.4550|27.5000|40.0000|0.0000|0.0000|2048200|7|3|2|False
2056228|1|500018|1.4550|1.4550|27.5000|40.0000|0.0000|0.0000|2048202|7|3|2|False
2056229|1|500020|2.4000|2.4000|24.9900|60.0000|0.0000|0.0000|2048201|14|5|5|False
2056230|1|500018|2.5450|2.5450|27.5000|70.0000|0.0000|0.0000|2048203|7|3|2|False
2056231|1|500028|1.8360|1.8360|27.2300|50.0000|0.0000|0.0000|2048205|8|3|3|False
2056232|1|500018|2.1810|2.1810|27.5000|60.0000|0.0000|0.0000|2048204|10|4|2|False
2056233|1|500020|2.0010|2.0010|24.9900|50.0000|0.0000|0.0000|2048206|17|6|5|False
2056234|1|500028|1.8360|1.8360|27.2300|50.0000|0.0000|0.0000|2048207|8|3|3|False
2056235|1|500028|2.2030|2.2030|27.2300|60.0000|0.0000|0.0000|2048208|8|3|3|False
2056236|1|500020|3.2010|3.2010|24.9900|80.0000|0.0000|0.0000|2048209|17|6|5|False
2056237|1|500018|2.5480|2.5480|27.5000|70.1000|0.0000|0.0000|2048210|7|3|2|False
2056238|1|500018|2.1820|2.1820|27.5000|60.0000|0.0000|0.0000|2048212|7|3|2|False
2056239|1|500018|2.5450|2.5450|27.5000|70.0000|0.0000|0.0000|2048211|7|3|2|False
2056239|2|500020|20.0080|20.0080|24.9900|500.0000|0.0000|0.0000|2048213|17|6|5|False
2056240|1|500028|2.2030|2.2030|27.2300|60.0000|0.0000|0.0000|2048214|8|3|3|False
2056241|1|500028|2.9380|2.9380|27.2300|80.0000|0.0000|0.0000|2048216|8|3|3|False
2056242|1|500028|7.3450|7.3450|27.2300|200.0000|0.0000|0.0000|2048217|5|2|3|False
2056243|1|500028|3.3050|3.3050|27.2300|90.0000|0.0000|0.0000|2048219|11|4|3|False
2056244|1|500031|19.5770|19.5770|25.5400|500.0000|0.0000|0.0000|2048215|12|4|1|False
2056245|1|500028|18.3620|18.3620|27.2300|500.0000|0.0000|0.0000|2048221|8|3|3|False
2056246|1|500018|2.1820|2.1820|27.5000|60.0000|0.0000|0.0000|2048222|10|4|2|False
2056247|1|500018|3.6360|3.6360|27.5000|100.0000|0.0000|0.0000|2048223|7|3|2|False
2056248|1|500018|2.1810|2.1810|27.5000|60.0000|0.0000|0.0000|2048224|10|4|2|False
2056249|1|500018|36.3640|36.3640|27.5000|1000.0000|0.0000|0.0000|2048218|1|1|2|False
2056250|1|500028|1.8360|1.8360|27.2300|50.0000|0.0000|0.0000|2048225|11|4|3|False
2056251|1|500018|2.1810|2.1810|27.5000|60.0000|0.0000|0.0000|2048226|10|4|2|False
2056252|1|500018|10.9090|10.9090|27.5000|300.0000|0.0000|0.0000|2048227|1|1|2|False
2056253|1|500018|7.2730|7.2730|27.5000|200.0000|0.0000|0.0000|2048220|4|2|2|False
2056254|1|500031|54.0330|54.0330|25.5400|1380.0000|0.0000|0.0000|2048228|6|2|1|False
2056255|1|500028|11.9350|11.9350|27.2300|325.0000|0.0000|0.0000|2048229|11|4|3|False
2056256|1|500018|1.8180|1.8180|27.5000|50.0000|0.0000|0.0000|2048230|7|3|2|False
2056257|1|500018|2.9090|2.9090|27.5000|80.0000|0.0000|0.0000|2048231|7|3|2|False
2056258|1|500018|2.1820|2.1820|27.5000|60.0000|0.0000|0.0000|2048232|10|4|2|False
2056259|1|500028|1.8360|1.8360|27.2300|50.0000|0.0000|0.0000|2048233|11|4|3|False
2056260|1|500018|3.6360|3.6360|27.5000|100.0000|0.0000|0.0000|2048234|7|3|2|False
2056261|1|500028|1.8360|1.8360|27.2300|50.0000|0.0000|0.0000|2048235|8|3|3|False
2056262|1|500018|2.9090|2.9090|27.5000|80.0000|0.0000|0.0000|2048236|7|3|2|False
2056263|1|500028|33.4190|33.4190|27.2300|910.0000|0.0000|0.0000|2048237|5|2|3|False
2056264|1|500028|1.4690|1.4690|27.2300|40.0000|0.0000|0.0000|2048238|8|3|3|False
2056265|1|500018|2.9090|2.9090|27.5000|80.0000|0.0000|0.0000|2048240|7|3|2|False
2056266|1|500018|2.5440|2.5440|27.5000|70.0000|0.0000|0.0000|2048239|10|4|2|False
2056267|1|500028|3.1230|3.1230|27.2300|85.0000|0.0000|0.0000|2048242|8|3|3|False
2056268|1|500028|1.8360|1.8360|27.2300|50.0000|0.0000|0.0000|2048241|11|4|3|False
2056269|1|500018|3.2730|3.2730|27.5000|90.0000|0.0000|0.0000|2048244|7|3|2|False
2056270|1|500018|2.1820|2.1820|27.5000|60.0000|0.0000|0.0000|2048243|10|4|2|False
2056271|1|500018|2.1820|2.1820|27.5000|60.0000|0.0000|0.0000|2048248|7|3|2|False
2056272|1|500018|2.1820|2.1820|27.5000|60.0000|0.0000|0.0000|2048246|7|3|2|False
2056273|1|500028|11.0170|11.0170|27.2300|300.0000|0.0000|0.0000|2048245|5|2|3|False
2056274|1|500028|18.3620|18.3620|27.2300|500.0000|0.0000|0.0000|2048247|11|4|3|False
2056275|1|500028|1.8360|1.8360|27.2300|50.0000|0.0000|0.0000|2048249|5|2|3|False
2056276|1|500018|2.1820|2.1820|27.5000|60.0000|0.0000|0.0000|2048251|7|3|2|False
2056277|1|500028|1.8360|1.8360|27.2300|50.0000|0.0000|0.0000|2048250|8|3|3|False
2056278|1|500018|3.6360|3.6360|27.5000|100.0000|0.0000|0.0000|2048252|10|4|2|False
2056279|1|500018|1.8180|1.8180|27.5000|50.0000|0.0000|0.0000|2048253|7|3|2|False
2056280|1|500018|2.5440|2.5440|27.5000|70.0000|0.0000|0.0000|2048255|7|3|2|False
2056281|1|500031|15.6620|15.6620|25.5400|400.0000|0.0000|0.0000|2048254|18|6|1|False
2056282|1|500028|41.5000|41.5000|27.2300|1130.0000|0.0000|0.0000|2048256|5|2|3|False
2056283|1|500018|3.6360|3.6360|27.5000|100.0000|0.0000|0.0000|2048257|10|4|2|False
2056284|1|500018|3.2730|3.2730|27.5000|90.0000|0.0000|0.0000|2048258|7|3|2|False
2056285|1|500020|4.0020|4.0020|24.9900|100.0000|0.0000|0.0000|2048260|17|6|5|False
2056286|1|500018|1.0910|1.0910|27.5000|30.0000|0.0000|0.0000|2048261|7|3|2|False
2056287|1|500028|2.2030|2.2030|27.2300|60.0000|0.0000|0.0000|2048262|11|4|3|False
2056288|1|401079|3.0000|3.0000|28.0000|84.0000|0.0000|0.0000|||||False
2056289|1|500028|2.5750|2.5750|27.2300|70.1000|0.0000|0.0000|2048263|11|4|3|False
2056290|1|500018|2.1450|2.1450|27.5000|59.0000|0.0000|0.0000|2048264|7|3|2|False
2056291|1|500028|1.4690|1.4690|27.2300|40.0000|0.0000|0.0000|2048259|8|3|3|False
2056292|1|500031|19.5770|19.5770|25.5400|500.0000|0.0000|0.0000|2048265|18|6|1|False
2056293|1|500018|1.8180|1.8180|27.5000|50.0000|0.0000|0.0000|2048266|7|3|2|False
2056294|1|500018|67.6360|67.6360|27.5000|1860.0000|0.0000|0.0000|2048267|1|1|2|False
2056295|1|500018|2.5450|2.5450|27.5000|70.0000|0.0000|0.0000|2048269|7|3|2|False
2056296|1|500018|2.1810|2.1810|27.5000|60.0000|0.0000|0.0000|2048268|7|3|2|False
2056297|1|500031|19.5770|19.5770|25.5400|500.0000|0.0000|0.0000|2048270|6|2|1|False
2056298|1|500018|54.5440|54.5440|27.5000|1500.0000|0.0000|0.0000|2048271|10|4|2|False
2056299|1|500018|1.8180|1.8180|27.5000|50.0000|0.0000|0.0000|2048272|7|3|2|False
2056300|1|500018|2.5450|2.5450|27.5000|70.0000|0.0000|0.0000|2048273|7|3|2|False
2056301|1|500020|2.4010|2.4010|24.9900|60.0000|0.0000|0.0000|2048274|14|5|5|False
2056302|1|500028|2.0190|2.0190|27.2300|55.0000|0.0000|0.0000|2048275|8|3|3|False
2056303|1|500020|32.0110|32.0110|24.9900|800.0000|0.0000|0.0000|2048276|17|6|5|False
2056304|1|500018|3.6360|3.6360|27.5000|100.0000|0.0000|0.0000|2048278|7|3|2|False
2056305|1|500018|1.8180|1.8180|27.5000|50.0000|0.0000|0.0000|2048277|10|4|2|False
2056306|1|500018|2.1820|2.1820|27.5000|60.0000|0.0000|0.0000|2048279|10|4|2|False
2056307|1|500018|2.7290|2.7290|27.5000|75.0000|0.0000|0.0000|2048280|7|3|2|False
2056308|1|500018|3.0920|3.0920|27.5000|85.0000|0.0000|0.0000|2048281|7|3|2|False
2056309|1|500018|36.3640|36.3640|27.5000|1000.0000|0.0000|0.0000|2048282|1|1|2|False
2056310|1|500031|39.1540|39.1540|25.5400|1000.0000|0.0000|0.0000|2048283|6|2|1|False
2056311|1|500028|2.9380|2.9380|27.2300|80.0000|0.0000|0.0000|2048284|11|4|3|False
2056312|1|500028|2.9380|2.9380|27.2300|80.0000|0.0000|0.0000|2048285|8|3|3|False
2056313|1|403818|1.0000|1.0000|130.0000|130.0000|0.0000|0.0000|||||False
2056314|1|500020|20.0080|20.0080|24.9900|500.0000|0.0000|0.0000|2048287|17|6|5|False
2056315|1|500028|2.2030|2.2030|27.2300|60.0000|0.0000|0.0000|2048288|8|3|3|False
2056316|1|500018|5.0000|5.0000|27.5000|137.5000|0.0000|0.0000|2048286|4|2|2|False
2056317|1|500018|3.0960|3.0960|27.5000|85.1000|0.0000|0.0000|2048290|7|3|2|False
2056318|1|500031|19.5770|19.5770|25.5400|500.0000|0.0000|0.0000|2048291|3|1|1|False
2056319|1|500020|20.0080|20.0080|24.9900|500.0000|0.0000|0.0000|2048293|17|6|5|False
2056320|1|500018|3.6360|3.6360|27.5000|100.0000|0.0000|0.0000|2048292|7|3|2|False
2056321|1|500018|2.1820|2.1820|27.5000|60.0000|0.0000|0.0000|2048296|7|3|2|False
2056322|1|500028|18.3620|18.3620|27.2300|500.0000|0.0000|0.0000|2048295|5|2|3|False
2056323|1|500028|2.2030|2.2030|27.2300|60.0000|0.0000|0.0000|2048294|8|3|3|False
2056324|1|500028|2.2030|2.2030|27.2300|60.0000|0.0000|0.0000|2048298|8|3|3|False
2056325|1|500018|1.4550|1.4550|27.5000|40.0000|0.0000|0.0000|2048297|10|4|2|False
2056326|1|500020|20.0080|20.0080|24.9900|500.0000|0.0000|0.0000|2048299|17|6|5|False
2056327|1|500028|3.6720|3.6720|27.2300|100.0000|0.0000|0.0000|2048303|8|3|3|False
2056328|1|500018|2.1820|2.1820|27.5000|60.0000|0.0000|0.0000|2048301|7|3|2|False
2056329|1|500018|6.5470|6.5470|27.5000|180.0000|0.0000|0.0000|2048304|7|3|2|False
2056330|1|500018|3.6360|3.6360|27.5000|100.0000|0.0000|0.0000|2048289|4|2|2|False
2056331|1|500028|1.8360|1.8360|27.2300|50.0000|0.0000|0.0000|2048305|5|2|3|False
2056332|1|500028|18.3620|18.3620|27.2300|500.0000|0.0000|0.0000|2048300|5|2|3|False
2056333|1|500031|16.8360|16.8360|25.5400|430.0000|0.0000|0.0000|2048302|12|4|1|False
2056334|1|500028|2.6440|2.6440|27.2300|72.0000|0.0000|0.0000|2048306|8|3|3|False
2056335|1|500018|2.1820|2.1820|27.5000|60.0000|0.0000|0.0000|2048307|7|3|2|False
2056336|1|500028|2.2030|2.2030|27.2300|60.0000|0.0000|0.0000|2048308|5|2|3|False
2056337|1|500028|3.3050|3.3050|27.2300|90.0000|0.0000|0.0000|2048309|8|3|3|False
2056338|1|500028|1.8360|1.8360|27.2300|50.0000|0.0000|0.0000|2048310|8|3|3|False
2056339|1|500018|25.8220|25.8220|27.5000|710.1000|0.0000|0.0000|2048311|4|2|2|False
2056340|1|500018|2.0000|2.0000|27.5000|55.0000|0.0000|0.0000|2048312|7|3|2|False
2056341|1|500020|32.0130|32.0130|24.9900|800.0000|0.0000|0.0000|2048313|17|6|5|False
2056342|1|500018|3.6360|3.6360|27.5000|100.0000|0.0000|0.0000|2048314|7|3|2|False
2056343|1|500028|2.2030|2.2030|27.2300|60.0000|0.0000|0.0000|2048316|8|3|3|False
2056344|1|500018|10.9090|10.9090|27.5000|300.0000|0.0000|0.0000|2048317|10|4|2|False
2056345|1|500028|2.9380|2.9380|27.2300|80.0000|0.0000|0.0000|2048319|8|3|3|False
2056346|1|500031|37.9830|37.9830|25.5400|970.1000|0.0000|0.0000|2048320|3|1|1|False
2056347|1|500031|11.7460|11.7460|25.5400|300.0000|0.0000|0.0000|2048315|6|2|1|False
2056348|1|500028|3.6720|3.6720|27.2300|100.0000|0.0000|0.0000|2048318|5|2|3|False
2056349|1|500020|34.4140|34.4140|24.9900|860.0000|0.0000|0.0000|2048321|17|6|5|False
2056350|1|500018|2.1820|2.1820|27.5000|60.0000|0.0000|0.0000|2048324|4|2|2|False
2056351|1|500018|2.1820|2.1820|27.5000|60.0000|0.0000|0.0000|2048323|7|3|2|False
2056352|1|500018|2.5450|2.5450|27.5000|70.0000|0.0000|0.0000|2048322|7|3|2|False
2056353|1|500028|3.6720|3.6720|27.2300|100.0000|0.0000|0.0000|2048325|8|3|3|False
2056354|1|500031|19.5770|19.5770|25.5400|500.0000|0.0000|0.0000|2048326|12|4|1|False
2056355|1|500018|2.1820|2.1820|27.5000|60.0000|0.0000|0.0000|2048327|7|3|2|False
2056356|1|500018|38.1800|38.1800|27.5000|1050.0000|0.0000|0.0000|2048328|1|1|2|False
2056357|1|500028|18.3620|18.3620|27.2300|500.0000|0.0000|0.0000|2048329|5|2|3|False
2056358|1|500018|3.6360|3.6360|27.5000|100.0000|0.0000|0.0000|2048332|7|3|2|False
2056359|1|500018|3.6360|3.6360|27.5000|100.0000|0.0000|0.0000|2048333|7|3|2|False
2056360|1|500028|2.2030|2.2030|27.2300|60.0000|0.0000|0.0000|2048331|8|3|3|False
2056361|1|500018|2.5440|2.5440|27.5000|70.0000|0.0000|0.0000|2048334|7|3|2|False
2056362|1|500031|27.4080|27.4080|25.5400|700.0000|0.0000|0.0000|2048330|15|5|1|False
2056363|1|500018|2.1820|2.1820|27.5000|60.0000|0.0000|0.0000|2048335|7|3|2|False
2056364|1|500028|2.9380|2.9380|27.2300|80.0000|0.0000|0.0000|2048338|8|3|3|False
2056365|1|500028|29.3790|29.3790|27.2300|800.0000|0.0000|0.0000|2048336|11|4|3|False
2056366|1|500028|33.0520|33.0520|27.2300|900.0000|0.0000|0.0000|2048339|5|2|3|False
2056367|1|500020|36.0140|36.0140|24.9900|900.0000|0.0000|0.0000|2048340|17|6|5|False
2056368|1|500028|1.8360|1.8360|27.2300|50.0000|0.0000|0.0000|2048341|8|3|3|False
2056369|1|500018|3.4550|3.4550|27.5000|95.0000|0.0000|0.0000|2048342|7|3|2|False
2056370|1|500028|2.5710|2.5710|27.2300|70.0000|0.0000|0.0000|2048337|2|1|3|False
2056371|1|500028|1.8360|1.8360|27.2300|50.0000|0.0000|0.0000|2048343|8|3|3|False
2056372|1|500018|3.6360|3.6360|27.5000|100.0000|0.0000|0.0000|2048344|7|3|2|False
2056373|1|500018|2.9090|2.9090|27.5000|80.0000|0.0000|0.0000|2048346|7|3|2|False
2056374|1|500018|2.9110|2.9110|27.5000|80.1000|0.0000|0.0000|2048347|10|4|2|False
2056375|1|500028|29.3790|29.3790|27.2300|800.0000|0.0000|0.0000|2048348|5|2|3|False
2056376|1|500020|50.4210|50.4210|24.9900|1260.0000|0.0000|0.0000|2048349|17|6|5|False
2056377|1|500018|18.1820|18.1820|27.5000|500.0000|0.0000|0.0000|2048352|1|1|2|False
2056377|2|500018|18.1820|18.1820|27.5000|500.0000|0.0000|0.0000|2048345|1|1|2|False
2056378|1|500018|1.8180|1.8180|27.5000|50.0000|0.0000|0.0000|2048350|7|3|2|False
2056379|1|500028|2.3860|2.3860|27.2300|65.0000|0.0000|0.0000|2048353|8|3|3|False
2056380|1|500018|1.8180|1.8180|27.5000|50.0000|0.0000|0.0000|2048351|7|3|2|False
2056381|1|500028|11.0170|11.0170|27.2300|300.0000|0.0000|0.0000|2048354|5|2|3|False
2056382|1|500028|3.6730|3.6730|27.2300|100.0000|0.0000|0.0000|2048356|11|4|3|False
2056383|1|500020|28.0110|28.0110|24.9900|700.0000|0.0000|0.0000|2048355|17|6|5|False
2056384|1|500018|3.6440|3.6440|27.5000|100.2000|0.0000|0.0000|2048357|10|4|2|False
2056385|1|500031|41.5030|41.5030|25.5400|1060.0000|0.0000|0.0000|2048358|6|2|1|False
2056386|1|500018|1.8180|1.8180|27.5000|50.0000|0.0000|0.0000|2048359|10|4|2|False
2056387|1|500028|18.3620|18.3620|27.2300|500.0000|0.0000|0.0000|2048360|5|2|3|False
2056388|1|500018|32.7280|32.7280|27.5000|900.0000|0.0000|0.0000|2048361|1|1|2|False
2056389|1|500018|2.9110|2.9110|27.5000|80.1000|0.0000|0.0000|2048362|10|4|2|False
2056390|1|500020|55.6210|55.6210|24.9900|1390.0000|0.0000|0.0000|2048363|14|5|5|False
2056391|1|500031|9.7890|9.7890|25.5400|250.0000|0.0000|0.0000|2048364|6|2|1|False
2056392|1|500018|3.6360|3.6360|27.5000|100.0000|0.0000|0.0000|2048366|7|3|2|False
2056393|1|500018|4.3620|4.3620|27.5000|120.0000|0.0000|0.0000|2048365|7|3|2|False
2056394|1|500028|3.3090|3.3090|27.2300|90.1000|0.0000|0.0000|2048368|11|4|3|False
2056395|1|500031|39.1540|39.1540|25.5400|1000.0000|0.0000|0.0000|2048367|18|6|1|False
2056396|1|404065|1.0000|1.0000|95.0000|95.0000|0.0000|0.0000|||||False
2056397|1|500018|10.9090|10.9090|27.5000|300.0000|0.0000|0.0000|2048370|4|2|2|False
2056398|1|500028|1.4690|1.4690|27.2300|40.0000|0.0000|0.0000|2048369|8|3|3|False
2056399|1|500028|4.0380|4.0380|27.2300|110.0000|0.0000|0.0000|2048371|8|3|3|False
2056400|1|500018|3.1650|3.1650|27.5000|87.0000|0.0000|0.0000|2048372|7|3|2|False
2056401|1|500018|2.1820|2.1820|27.5000|60.0000|0.0000|0.0000|2048373|7|3|2|False
2056402|1|500028|3.1200|3.1200|27.2300|85.0000|0.0000|0.0000|2048375|8|3|3|False
2056403|1|500028|8.0790|8.0790|27.2300|220.0000|0.0000|0.0000|2048374|11|4|3|False
2056404|1|500018|37.8180|37.8180|27.5000|1040.0000|0.0000|0.0000|2048377|4|2|2|False
2056405|1|500028|3.6720|3.6720|27.2300|100.0000|0.0000|0.0000|2048376|2|1|3|False
2056406|1|500028|2.2030|2.2030|27.2300|60.0000|0.0000|0.0000|2048378|8|3|3|False
2056407|1|500018|3.6360|3.6360|27.5000|100.0000|0.0000|0.0000|2048379|1|1|2|False
2056408|1|500031|39.1540|39.1540|25.5400|1000.0000|0.0000|0.0000|2048381|12|4|1|False
2056409|1|500028|3.6720|3.6720|27.2300|100.0000|0.0000|0.0000|2048383|8|3|3|False
2056410|1|500018|3.6360|3.6360|27.5000|100.0000|0.0000|0.0000|2048384|7|3|2|False
2056411|1|500018|2.9090|2.9090|27.5000|80.0000|0.0000|0.0000|2048380|7|3|2|False
2056412|1|500031|11.7460|11.7460|25.5400|300.0000|0.0000|0.0000|2048382|3|1|1|False
2056413|1|500028|2.2030|2.2030|27.2300|60.0000|0.0000|0.0000|2048385|8|3|3|False
2056414|1|500018|2.7330|2.7330|27.5000|75.2000|0.0000|0.0000|2048386|7|3|2|False
2056415|1|500028|3.6720|3.6720|27.2300|100.0000|0.0000|0.0000|2048387|5|2|3|False
2056416|1|404065|1.0000|1.0000|95.0000|95.0000|0.0000|0.0000|||||False
2056417|1|500018|2.4720|2.4720|27.5000|68.0000|0.0000|0.0000|2048388|10|4|2|False
2056418|1|500028|3.6060|3.6060|27.2300|98.2000|0.0000|0.0000|2048389|8|3|3|False
2056419|1|501304|58.8660|58.8660|28.5400|1680.0000|0.0000|0.0000|2048390|16|6|4|False
2056420|1|500018|2.5450|2.5450|27.5000|70.0000|0.0000|0.0000|2048392|10|4|2|False
2056421|1|500018|2.1820|2.1820|27.5000|60.0000|0.0000|0.0000|2048391|7|3|2|False
2056422|1|500018|1.8180|1.8180|27.5000|50.0000|0.0000|0.0000|2048393|7|3|2|False
2056423|1|500020|2.4010|2.4010|24.9900|60.0000|0.0000|0.0000|2048394|14|5|5|False
2056424|1|500018|2.1820|2.1820|27.5000|60.0000|0.0000|0.0000|2048395|10|4|2|False
2056425|1|500018|2.1820|2.1820|27.5000|60.0000|0.0000|0.0000|2048396|7|3|2|False
2056426|1|500028|2.9380|2.9380|27.2300|80.0000|0.0000|0.0000|2048398|11|4|3|False
2056427|1|500018|18.1820|18.1820|27.5000|500.0000|0.0000|0.0000|2048397|4|2|2|False

